"Component","Tool","Image","CVE","Severity","Package","Affected Version","Fix Version","Summary"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-40356","HIGH","libk5crypto3","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.8","A medium vulnerability in deb package: libk5crypto3, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-40356","HIGH","libkrb5-3","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.8","A medium vulnerability in deb package: libkrb5-3, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-40356","HIGH","libkrb5support0","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.8","A medium vulnerability in deb package: libkrb5support0, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-45445","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A medium vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-45445","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A medium vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-0915","HIGH","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-0915","HIGH","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-0915","HIGH","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-3833","HIGH","libgnutls30","3.7.3-4ubuntu1.5","3.7.3-4ubuntu1.9","A medium vulnerability in deb package: libgnutls30, version 3.7.3-4ubuntu1.5 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-4802","HIGH","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.10","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-4802","HIGH","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.10","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-4802","HIGH","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.10","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2024-56406","HIGH","perl-base","5.34.0-3ubuntu1.3","5.34.0-3ubuntu1.4","A medium vulnerability in deb package: perl-base, version 5.34.0-3ubuntu1.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-24528","HIGH","libgssapi-krb5-2","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.6","A medium vulnerability in deb package: libgssapi-krb5-2, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-24528","HIGH","libk5crypto3","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.6","A medium vulnerability in deb package: libk5crypto3, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-24528","HIGH","libkrb5-3","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.6","A medium vulnerability in deb package: libkrb5-3, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-24528","HIGH","libkrb5support0","1.19.2-2ubuntu0.3","1.19.2-2ubuntu0.6","A medium vulnerability in deb package: libkrb5support0, version 1.19.2-2ubuntu0.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-gqr6-r77p-c2pj","HIGH","graylog2-server","5.2.7","6.3.12","A high vulnerability in java-archive package: graylog2-server, version 5.2.7 was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28388","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28388","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-69421","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.21","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-69421","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.21","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-5pvg-856g-cp85","HIGH","netty-resolver-dns","4.1.100.Final","4.1.135.Final","A high vulnerability in java-archive package: netty-resolver-dns, version 4.1.100.Final was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-5450","CRITICAL","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-5450","CRITICAL","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-5450","CRITICAL","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-8927","CRITICAL","curl","7.81.0-1ubuntu1.16","7.81.0-1ubuntu1.25","A medium vulnerability in deb package: curl, version 7.81.0-1ubuntu1.16 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-8927","CRITICAL","libcurl4","7.81.0-1ubuntu1.16","7.81.0-1ubuntu1.25","A medium vulnerability in deb package: libcurl4, version 7.81.0-1ubuntu1.16 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28389","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28390","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28389","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28390","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-7383","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-7383","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-41254","HIGH","openjdk","17.0.11+9","1.8.0_502,8.0.502,11.0.32,17.0.20,21.0.12,25.0.4,26.0.2","A high vulnerability in binary package: openjdk, version 17.0.11+9 was found in image graylog/graylog:5.2.7 at: /opt/java/openjdk/release"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-69420","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.21","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-69420","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.21","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-6g32-pxv4-2wfj","HIGH","amqp-client","5.19.0","5.33.0","A high vulnerability in java-archive package: amqp-client, version 5.19.0 was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-42011","HIGH","libgnutls30","3.7.3-4ubuntu1.5","3.7.3-4ubuntu1.9","A medium vulnerability in deb package: libgnutls30, version 3.7.3-4ubuntu1.5 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-15281","HIGH","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-15281","HIGH","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-15281","HIGH","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.13","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-8376","CRITICAL","perl-base","5.34.0-3ubuntu1.3","5.34.0-3ubuntu1.7","A medium vulnerability in deb package: perl-base, version 5.34.0-3ubuntu1.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-6020","HIGH","libpam-modules","1.4.0-11ubuntu2.4","1.4.0-11ubuntu2.6","A medium vulnerability in deb package: libpam-modules, version 1.4.0-11ubuntu2.4 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-6020","HIGH","libpam-modules-bin","1.4.0-11ubuntu2.4","1.4.0-11ubuntu2.6","A medium vulnerability in deb package: libpam-modules-bin, version 1.4.0-11ubuntu2.4 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-6020","HIGH","libpam-runtime","1.4.0-11ubuntu2.4","1.4.0-11ubuntu2.6","A medium vulnerability in deb package: libpam-runtime, version 1.4.0-11ubuntu2.4 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-6020","HIGH","libpam0g","1.4.0-11ubuntu2.4","1.4.0-11ubuntu2.6","A medium vulnerability in deb package: libpam0g, version 1.4.0-11ubuntu2.4 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-34182","CRITICAL","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A medium vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-34182","CRITICAL","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A medium vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-13221","CRITICAL","perl-base","5.34.0-3ubuntu1.3","5.34.0-3ubuntu1.8","A medium vulnerability in deb package: perl-base, version 5.34.0-3ubuntu1.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-5372","HIGH","libssh-4","0.9.6-2ubuntu0.22.04.3","0.9.6-2ubuntu0.22.04.4","A medium vulnerability in deb package: libssh-4, version 0.9.6-2ubuntu0.22.04.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-42496","CRITICAL","perl-base","5.34.0-3ubuntu1.3","5.34.0-3ubuntu1.7","A medium vulnerability in deb package: perl-base, version 5.34.0-3ubuntu1.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-558v-64gr-wgg4","HIGH","netty-codec","4.1.100.Final","4.1.136.Final","A high vulnerability in java-archive package: netty-codec, version 4.1.100.Final was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-9076","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-9076","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.25","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-42013","HIGH","libgnutls30","3.7.3-4ubuntu1.5","3.7.3-4ubuntu1.9","A medium vulnerability in deb package: libgnutls30, version 3.7.3-4ubuntu1.5 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2025-64720","HIGH","libpng16-16","1.6.37-3build5","1.6.37-3ubuntu0.1","A medium vulnerability in deb package: libpng16-16, version 1.6.37-3build5 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-76vf-mpmx-777j","HIGH","graylog2-server","5.2.7","6.0.14","A high vulnerability in java-archive package: graylog2-server, version 5.2.7 was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-41992","HIGH","gzip","1.10-4ubuntu4.1","1.10-4ubuntu4.2","A medium vulnerability in deb package: gzip, version 1.10-4ubuntu4.1 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-fghv-69vj-qj49","HIGH","netty-codec-http","4.1.100.Final","4.1.125.Final","A low vulnerability in java-archive package: netty-codec-http, version 4.1.100.Final was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2024-33602","HIGH","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.8","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2024-33602","HIGH","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.8","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2024-33602","HIGH","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.8","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28387","HIGH","libssl3","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: libssl3, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-28387","HIGH","openssl","3.0.2-0ubuntu1.15","3.0.2-0ubuntu1.23","A low vulnerability in deb package: openssl, version 3.0.2-0ubuntu1.15 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","GHSA-676x-f7gg-47vc","HIGH","netty-resolver-dns","4.1.100.Final","4.1.135.Final","A high vulnerability in java-archive package: netty-resolver-dns, version 4.1.100.Final was found in image graylog/graylog:5.2.7 at: /usr/share/graylog/graylog.jar"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-47063","HIGH","openjdk","17.0.11+9","1.8.0_502,8.0.502,11.0.32,17.0.20,21.0.12,25.0.4,26.0.2","A high vulnerability in binary package: openjdk, version 17.0.11+9 was found in image graylog/graylog:5.2.7 at: /opt/java/openjdk/release"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-4046","HIGH","libc-bin","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: libc-bin, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-4046","HIGH","libc6","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: libc6, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-4046","HIGH","locales","2.35-0ubuntu3.7","2.35-0ubuntu3.14","A medium vulnerability in deb package: locales, version 2.35-0ubuntu3.7 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-12087","CRITICAL","perl-base","5.34.0-3ubuntu1.3","5.34.0-3ubuntu1.8","A medium vulnerability in deb package: perl-base, version 5.34.0-3ubuntu1.3 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
"qubership-logging-operator","grype","graylog/graylog:5.2.7","CVE-2026-5773","HIGH","curl","7.81.0-1ubuntu1.16","7.81.0-1ubuntu1.24","A low vulnerability in deb package: curl, version 7.81.0-1ubuntu1.16 was found in image graylog/graylog:5.2.7 at: /var/lib/dpkg/status"
